Pikes Peak National Bank,Colorado Springs,CO,80904,6/30/16,N,90756,81365,266,35377,1644,1547,21321,51,83,1,1
Pilgrim Bank,Pittsburg,TX,75686,6/30/16,NM,554382,487313,2975,304951,7767,6377,33471,264,152,32486,542
Pilot Bank,Tampa,FL,33617,6/30/16,SM,243726,217812,358,166529,46007,9632,53790,208,232,0,0
Pilot Grove Savings Bank,Pilot Grove,IA,52648,6/30/16,NM,570950,515708,5225,457321,20032,15387,31891,664,156,94136,1387
Pine Country Bank,Little Falls,MN,56345,6/30/16,NM,161146,145230,657,109037,1857,6416,22263,214,104,38577,439
Pine Island Bank,Pine Island,MN,55963,6/30/16,NM,84890,74971,581,65660,1069,3360,14968,136,68,6093,66
Pine River State Bank,Pine River,MN,56474,6/30/16,NM,112394,103162,421,59631,2220,5881,19220,195,101,6230,98
Pineland State Bank,Metter,GA,30439,6/30/16,NM,52599,46959,99,29581,1879,3231,6963,149,30,4085,43
Pinnacle Bank,Marshalltown,IA,50158,6/30/16,SM,183214,157559,1132,64752,4906,1954,16853,70,62,3259,34
Pioneer Bank,Mapleton,MN,56065,6/30/16,SM,400830,359809,2394,336077,6148,8043,53172,255,197,27694,273
Pioneer Bank and Trust,Belle Fourche,SD,57717,6/30/16,NM,606591,545996,4097,296917,9727,12986,73185,745,372,41423,694
Pioneer Commercial Bank,Troy,NY,12180,6/30/16,NM,130124,121100,391,0,0,0,0,0,0,0,0
Pioneer Community Bank  Inc.,Iaeger,WV,24844,6/30/16,NM,113865,98042,223,94988,5537,1894,5849,63,38,0,0
Pioneer Federal Savings and Loan Association,Deer Lodge,MT,59722,6/30/16,SA,97071,81481,216,60081,1549,357,2158,15,13,36,3
Pioneer Savings Bank,Troy,NY,12181,6/30/16,SB,995918,902308,2429,798804,4734,7721,106933,214,284,0,0
Pioneer State Bank,Earlville,IL,60518,6/30/16,NM,120376,108620,83,60168,1026,1088,10828,50,46,13708,155
Pioneer Trust Bank  National Association,Salem,OR,97308,6/30/16,N,430454,380573,4182,295486,1885,5688,88925,187,431,4847,26
Piscataqua Savings Bank,Portsmouth,NH,3801,6/30/16,SB,247029,205643,630,150755,949,127,0,1,0,0,0
Plains Commerce Bank,Hoven,SD,57450,6/30/16,NM,604850,522079,7088,521876,5106,7741,64363,277,236,104320,963
Plains State Bank,Humble,TX,77338,6/30/16,NM,375229,335716,1909,302861,1847,3324,55362,127,194,4037,38
PlainsCapital Bank,Dallas,TX,75219,6/30/16,SM,9024542,7717547,61602,6842022,37157,66332,658318,2619,2859,29527,332
Planters and Citizens Bank,Camilla,GA,31730,6/30/16,NM,114197,103153,215,32487,1803,2367,6921,143,35,5476,71
Planters Bank and Trust Company,Indianola,MS,38751,6/30/16,NM,1031767,928286,5415,571741,33561,43930,110726,2217,521,33608,360
Planters First Bank,Cordele,GA,31015,6/30/16,NM,280968,253929,1535,202808,7041,7241,30652,335,130,21313,330
Plaquemine Bank and Trust Company,Plaquemine,LA,70764,6/30/16,NM,143776,127458,360,75140,5363,4351,21795,198,118,687,6
Platinum Bank,Brandon,FL,33511,6/30/16,NM,574018,522669,3090,437164,3512,19048,156882,516,528,6988,38
Platte Valley Bank,Torrington,WY,82240,6/30/16,SM,336595,298130,2071,290971,9769,55574,52476,2139,310,25723,399
Plattsmouth State Bank,Plattsmouth,NE,68048,6/30/16,NM,95997,87549,171,48185,1152,3071,16144,61,46,14860,72
Plaza Bank,Irvine,CA,92612,6/30/16,NM,1107148,980459,5195,958949,64051,4480,278710,152,917,0,0
Plaza Park State Bank,Waite Park,MN,56387,6/30/16,SM,191398,171622,1496,139340,6181,2474,37758,121,224,810,9
Plumas Bank,Quincy,CA,95971,6/30/16,NM,603476,545279,3626,433109,55546,7180,109437,251,605,17892,165
Plus International Bank,Miami,FL,33131,6/30/16,NM,91692,76837,25,51522,0,0,793,0,2,0,0
PNC Bank  National Association,Wilmington,DE,19899,6/30/16,N,350224267,310260378,1582384,211500266,25663750,2158949,5516737,229244,25571,81640,685
Pocahontas State Bank,Pocahontas,IA,50574,6/30/16,NM,97168,73629,1293,41860,280,1035,3120,48,17,11366,158
Pointbank,Pilot Point,TX,76258,6/30/16,SM,458431,410353,2277,239998,4349,3638,36352,111,156,1203,12
Points West Community Bank,Julesburg,CO,80737,6/30/16,NM,225020,202016,2379,151796,1710,3818,27934,215,121,27986,316
POINTWEST BANK,West,TX,76691,6/30/16,NM,99042,90270,573,32788,8246,4762,0,92,0,1962,71
Polonia Bank,Huntingdon Valle,PA,19006,6/30/16,SA,284258,251832,-247,169420,1750,492,7704,20,40,0,0
Ponce De Leon Federal Bank,Bronx,NY,10462,6/30/16,SA,727557,635054,904,605595,862,1631,62668,78,184,0,0
Pony Express Bank,Braymer,MO,64624,6/30/16,NM,144834,125258,977,120016,2458,1568,20291,55,79,3763,36
Port Richmond Savings,Philadelphia,PA,19134,6/30/16,SB,67060,54892,514,57992,0,752,12493,27,55,0,0
Portage Community Bank,Ravenna,OH,44266,6/30/16,SM,297154,263424,1353,217026,2086,6648,44243,222,236,946,8
Portage County Bank,Almond,WI,54909,6/30/16,NM,87801,78036,179,59832,193,2205,14154,90,64,4694,62
Post Oak Bank  N.A.,Houston,TX,77027,6/30/16,N,1077166,959884,5481,903674,13319,15401,187275,573,672,11861,113
Powell State Bank,Powell,TX,75153,6/30/16,NM,28848,25543,151,15712,4146,5291,0,239,0,3644,151
Powell Valley National Bank,Jonesville,VA,24263,6/30/16,N,266969,220896,1335,164459,12865,7441,35147,268,155,3755,147
Prairie Bank of Kansas,Stafford,KS,67578,6/30/16,NM,114351,103889,181,55313,1609,2667,6956,123,35,21833,339
Prairie Community Bank,Marengo,IL,60152,6/30/16,NM,112157,102247,622,78276,1964,893,17388,33,74,290,4
Prairie Mountain Bank,Great Falls,MT,59405,6/30/16,NM,86983,79378,356,66563,2981,2428,22357,93,94,1563,10
Prairie State Bank and Trust,Springfield,IL,62704,6/30/16,NM,686452,610591,4780,511890,7143,15053,80946,572,368,44994,465
Prairie Sun Bank,Milan,MN,56262,6/30/16,NM,32130,29552,152,20183,1694,966,2681,70,15,12138,164
Preferred Bank,Rothville,MO,64676,6/30/16,NM,112615,102732,712,39089,3090,2120,8237,103,47,11338,179
Preferred Community Bank,Fort Myers,FL,33966,6/30/16,NM,111139,98395,919,77510,84,832,11567,24,40,0,0
Premier Bank,Omaha,NE,68118,6/30/16,NM,208431,183143,774,174026,665,1712,25883,54,108,1761,20
Premier Bank and Trust,North Canton,OH,44720,6/30/16,NM,319671,287097,876,273834,7238,4719,59221,175,292,0,0
Premier Business Bank,Los Angeles,CA,90017,6/30/16,NM,460200,416619,3448,372444,1128,2249,67052,82,271,6,5
Premier Community Bank,Marion,WI,54950,6/30/16,NM,278896,250676,754,183921,2676,13132,33608,405,153,38726,470
Premier Valley Bank,Fresno,CA,93720,6/30/16,NM,629423,525290,3655,376266,1372,2030,76100,135,374,150,1
PremierBank,Fort Atkinson,WI,53538,6/30/16,NM,299965,256225,1005,178861,4090,6902,41519,265,181,10223,88
Prescott State Bank,Prescott,KS,66767,6/30/16,NM,13532,11663,33,7935,486,511,1295,29,8,3126,67
Presidential Bank  FSB,Bethesda,MD,20814,6/30/16,SA,615101,559153,3508,471662,5893,272,35146,9,100,0,0
Presidio Bank,San Francisco,CA,94111,6/30/16,SM,647784,584007,2090,544577,35011,2117,75500,39,190,0,0
Primary Bank,Bedford,NH,3110,6/30/16,NM,58096,31200,-1193,33831,0,161,10858,5,33,0,0
Prime Alliance Bank,Woods Cross,UT,84087,6/30/16,NM,232326,205751,1108,204713,148,1535,56710,53,199,471,1
Prime Bank,Orange,CT,6477,6/30/16,NM,78543,68787,265,28007,3017,1486,18236,57,83,18,20
Prime Meridian Bank,Tallahassee,FL,32308,6/30/16,NM,272105,247069,1119,220355,4640,7300,57064,221,233,1625,7
Prime Pacific Bank  National Association,Lynnwood,WA,98036,6/30/16,N,123806,107644,887,103539,652,845,24074,23,91,42,1
Prime Security Bank,Karlstad,MN,56732,6/30/16,NM,60834,55341,320,50962,346,798,22635,61,64,1778,17
Primebank,Le Mars,IA,51031,6/30/16,SM,362753,318873,4603,292559,4982,9971,48180,370,230,53295,545
PrimeSouth Bank,Blackshear,GA,31516,6/30/16,NM,361029,322136,3543,245606,10314,11511,66402,451,255,11278,124
Princeville State Bank,Princeville,IL,61559,6/30/16,NM,72096,64416,282,34555,4040,1936,9396,75,38,2836,26
Principal Bank,Des Moines,IA,50309,6/30/16,SA,2325132,2133163,15852,655979,11655,0,0,0,0,0,0
PrinsBank,Prinsburg,MN,56281,6/30/16,NM,126058,108919,2662,95594,948,1340,69837,114,352,11381,73
Priority Bank,Fayetteville,AR,72703,6/30/16,SA,84124,77165,672,76109,584,305,1838,12,10,861,10
PriorityOne  Bank,Magee,MS,39111,6/30/16,NM,606576,542507,4832,447293,26181,18408,88597,953,351,17101,330
Private Bank of Buckhead,Atlanta,GA,30305,6/30/16,NM,291234,266232,1902,267200,1986,2039,46477,131,171,62,1
Produce State Bank,Hollandale,MN,56045,6/30/16,NM,61385,55793,304,30055,2680,3916,8088,142,43,7567,116
Professional Bank,Coral Gables,FL,33134,6/30/16,SM,390623,358467,616,277760,840,1709,20252,27,74,0,0
Proficio Bank,Cottonwood Heigh,UT,84047,6/30/16,NM,91705,89372,-2499,57428,0,28,9895,3,59,0,0
Profile Bank,Rochester,NH,3867,6/30/16,SM,201348,177843,228,120397,2813,1506,18262,47,82,0,0
Profinium  Inc.,Truman,MN,56088,6/30/16,SM,363056,325121,1389,271201,4555,3466,27731,136,111,18855,167
Progress Bank and Trust,Huntsville,AL,35801,6/30/16,NM,655839,589451,2643,516535,12398,8781,97328,309,374,1673,12
Progressive Bank,Monroe,LA,71201,6/30/16,NM,526894,469398,1873,426038,3036,8532,88236,306,374,6314,77
Progressive National Bank,Mansfield,LA,71052,6/30/16,N,43806,40047,94,18300,1529,4780,0,57,0,0,0
Progressive Ozark Bank,Salem,MO,65560,6/30/16,SM,117679,105284,957,93887,8587,9184,0,151,0,7273,179
Progressive Savings Bank,Jamestown,TN,38556,6/30/16,NM,279521,254104,871,194520,7869,4940,36985,220,157,4396,31
Progressive-Home Federal Savings and Loan Association,Pittsburgh,PA,15210,6/30/16,SA,51375,43928,49,30860,137,219,879,5,3,0,0
ProGrowth Bank,Nicollet,MN,56074,6/30/16,NM,122929,111417,166,68871,1514,3142,10053,129,59,20009,277
Prospect Federal Savings Bank,Worth,IL,60482,6/30/16,SA,240833,209152,-427,47575,0,0,5653,0,22,0,0
Prosper Bank,Prosper,TX,75078,6/30/16,NM,80138,71066,788,51756,132,742,4923,27,42,885,5
Prosperity Bank,El Campo,TX,77437,6/30/16,NM,21782356,18342769,140621,9650008,133582,105660,1073288,3846,4492,262021,2599
Providence Bank,Columbia,MO,65203,6/30/16,SM,930763,794933,1948,664036,2109,10055,119947,313,457,8668,62
Provident Savings Bank  F.S.B.,Riverside,CA,92506,6/30/16,SA,1171288,1050485,4496,1038150,258,203,43999,8,91,0,0
Provident State Bank  Inc.,Preston,MD,21655,6/30/16,NM,352991,324387,721,278173,4677,11631,67610,333,231,17334,177
Provincial Bank,Lakeville,MN,55044,6/30/16,NM,89971,76054,154,68575,2304,2750,25141,97,109,0,0
Prudential Bank and Trust  FSB,Hartford,CT,6103,6/30/16,SA,18501,2724,1555,0,0,0,0,0,0,0,0
Prudential Savings Bank,Philadelphia,PA,19145,6/30/16,SB,555463,455392,1413,345728,759,603,16304,22,42,0,0
PS Bank,Wyalusing,PA,18853,6/30/16,NM,320018,291351,1445,200280,2860,8201,44526,415,264,4984,62
Puget Sound Bank,Bellevue,WA,98004,6/30/16,NM,466940,411885,2257,361925,3345,1120,55043,49,229,1342,19
Pulaski Bank National Association,Saint Louis,MO,63141,6/30/16,N,1619121,1404744,3785,1325146,1921,6977,162043,247,582,0,0
Pulaski Savings Bank,Chicago,IL,60608,6/30/16,SB,43275,38679,-199,20679,492,0,461,0,5,0,0
Putnam 1st Mercantile Bank,Cookeville,TN,38501,6/30/16,NM,120093,105502,857,88827,4568,5912,26457,220,94,495,4
Putnam Bank,Putnam,CT,6260,6/30/16,SM,491924,425276,477,253647,669,2252,28501,63,115,435,13
Putnam County Bank,Hurricane,WV,25526,6/30/16,SM,649596,561401,2456,450396,8301,5306,62009,157,214,0,0
PyraMax Bank  FSB,Greenfield,WI,53220,6/30/16,SA,420299,381673,1121,303047,1347,1894,32111,68,124,102,1
QNB Bank,Quakertown,PA,18951,6/30/16,NM,1022377,932999,4284,604662,4170,12199,89230,520,386,1109,4
Quad City Bank and Trust Company,Bettendorf,IA,52722,6/30/16,SM,1413063,1277649,7373,968905,8548,6375,78667,200,285,1283,6
Quail Creek Bank  National Association,Oklahoma City,OK,73120,6/30/16,N,592522,531804,6347,468853,6678,7802,102199,256,405,234,4
Quaint Oak Bank,Southampton,PA,18966,6/30/16,SB,200880,182551,672,161391,31,4253,45696,85,156,0,0
Quality Bank,Fingal,ND,58031,6/30/16,NM,30215,27467,142,24513,1066,704,6390,27,27,4481,62
Quantum National Bank,Suwanee,GA,30024,6/30/16,N,400257,358379,4215,328318,186,1094,62654,43,238,0,0
Quarry City Savings and Loan Association,Warrensburg,MO,64093,6/30/16,SA,50975,42684,75,39869,857,1152,5724,39,29,2845,54
Queensborough National Bank and Trust Company,Louisville,GA,30434,6/30/16,N,936097,842375,3298,633626,13083,19298,127487,798,589,55799,648
Quoin Financial Bank,Miller,SD,57362,6/30/16,NM,147962,130218,928,100497,4036,1904,16004,68,65,14375,138
Quontic Bank,Astoria,NY,11106,6/30/16,SA,207149,185150,875,181640,242,143,16206,4,43,0,0
R Bank,Round Rock,TX,78681,6/30/16,NM,401998,361063,832,278748,2102,6815,61545,243,271,3292,43
Rabobank  National Association,Roseville,CA,95678,6/30/16,N,14213000,12406000,37000,9779000,9000,29000,366000,1669,1420,195000,1007
Rabun County Bank,Clayton,GA,30525,6/30/16,NM,158352,141109,501,98817,5335,2410,13008,134,80,2632,9
Raccoon Valley Bank,Perry,IA,50220,6/30/16,NM,240241,221228,1050,154880,3582,5440,26969,256,117,21205,344
Radius Bank,Boston,MA,2210,6/30/16,SA,834962,763168,208,668481,169277,2217,103908,55,342,0,0
Ramsey National Bank,Devils Lake,ND,58301,6/30/16,N,259657,227637,1693,194158,1873,3525,29884,120,120,53687,351
Rancho Santa Fe Thrift and Loan Association,San Marcos,CA,92078,6/30/16,NM,67699,39728,564,59087,54953,0,0,0,0,0,0
Randall State Bank,Randall,MN,56475,6/30/16,NM,37143,32446,388,28353,621,5570,8721,185,55,3409,60
Randolph Savings Bank,Randolph,MA,2368,6/30/16,SB,456278,422203,719,303680,3196,1197,20398,51,66,0,0
Range Bank  National Association,Marquette,MI,49855,6/30/16,N,320525,286737,1082,197330,3165,7595,60349,307,267,93,3
Raritan State Bank,Raritan,IL,61471,6/30/16,NM,166534,148167,1022,122421,9182,13790,0,368,0,58917,672
Raymond Federal Bank,Raymond,WA,98577,6/30/16,SB,58783,52851,69,44242,406,549,0,5,0,0,0
Raymond James Bank  National Association,Saint Petersburg,FL,33716,6/30/16,N,16610235,14995230,116138,14996398,1574211,5028,136394,81,454,0,0
Rayne Building and Loan Association,Rayne,LA,70578,6/30/16,SA,63718,48992,300,17760,686,161,1173,6,3,292,3
Rayne State Bank and Trust Company,Rayne,LA,70578,6/30/16,NM,362783,322137,1820,258042,2405,3825,45516,141,174,4725,37
RBC Bank  (Georgia) National Association,Atlanta,GA,30305,6/30/16,N,3622231,3356850,11868,793609,84020,0,0,0,0,0,0
RCB Bank,Claremore,OK,74017,6/30/16,SM,2538538,2271744,14947,1437088,141816,30563,188662,1141,832,31944,413
RCSBank,New London,MO,63459,6/30/16,SM,60017,54388,111,42353,884,1898,20653,62,69,4436,41
Reading Co-operative Bank,Reading,MA,1867,6/30/16,SM,488730,446049,1252,391009,1921,1891,33523,57,112,84,1
Readlyn Savings Bank,Readlyn,IA,50668,6/30/16,NM,72533,62436,613,47809,795,3071,3995,120,18,21493,297
Red River Bank,Alexandria,LA,71301,6/30/16,NM,1576871,1420486,7405,1096657,26832,27060,180861,1201,823,10080,132
Red River State Bank,Halstad,MN,56548,6/30/16,NM,76164,67412,744,53289,10678,6357,15712,212,96,11767,134
Red Rock Bank,Sanborn,MN,56083,6/30/16,NM,22938,20095,82,19105,1312,1407,3113,44,22,8230,76
Redding Bank of Commerce,Redding,CA,96002,6/30/16,NM,1072297,950891,1614,755168,54203,13151,138171,439,608,509,4
Redstone Bank,Centennial,CO,80016,6/30/16,NM,100501,88756,450,85942,317,1203,21650,61,58,1379,4
Redwood Capital Bank,Eureka,CA,95501,6/30/16,NM,323538,297241,1493,228659,2759,2832,73834,112,281,1567,11
Reelfoot Bank,Union City,TN,38261,6/30/16,SM,153370,136615,438,82489,9105,9519,16022,567,77,6062,110
Regal Bank,Livingston,NJ,7039,6/30/16,NM,476501,430318,743,396127,406,1614,93808,50,247,0,0
Regent Bank,Nowata,OK,74048,6/30/16,NM,296889,267633,1045,259777,3969,6002,39016,188,198,14411,176
Regional Missouri Bank,Marceline,MO,64658,6/30/16,NM,206847,186227,1949,167331,4522,6251,15177,239,91,58013,920
Regions Bank,Birmingham,AL,35203,6/30/16,SM,125255551,108544512,591963,82252799,6983807,1194574,4062925,98698,15912,202483,1943
Reliabank Dakota,Estelline,SD,57234,6/30/16,NM,314427,283699,2807,221787,7702,6527,48857,246,209,30080,283
Reliance Bank,Athens,AL,35611,6/30/16,NM,209682,189098,447,136827,388,2264,28684,95,131,904,12
Reliance Savings Bank,Altoona,PA,16601,6/30/16,SB,432276,381424,1209,333844,8864,4408,36304,232,195,44,1
Reliance State Bank,Story City,IA,50248,6/30/16,NM,217067,187366,1361,131027,2346,4019,11550,183,53,37130,498
Reliant Bank,Brentwood,TN,37027,6/30/16,SM,882567,777197,5006,664238,15525,7488,101916,271,362,23494,234
Relyance Bank  National Association,Pine Bluff,AR,71611,6/30/16,N,663756,584393,2586,518596,10842,10761,54911,451,237,41008,420
Renasant Bank,Tupelo,MS,38801,6/30/16,NM,8502318,7311174,45209,6242211,113925,132158,1157264,5398,5097,42577,553
Republic Bank,Philadelphia,PA,19102,6/30/16,NM,1576737,1442883,2694,935241,1254,8670,168407,231,544,127,1
RepublicBankAz  N.A.,Phoenix,AZ,85014,6/30/16,N,91749,78334,206,61379,101,495,29245,29,118,0,0
Resolute Bank,Maumee,OH,43537,6/30/16,SA,39587,36641,-557,31301,745,674,8596,27,53,0,0
Resource Bank,Covington,LA,70433,6/30/16,NM,606208,537515,3155,496579,10564,9604,94509,403,355,580,4
Resurgens Bank,Tucker,GA,30084,6/30/16,NM,155199,137539,1293,126255,501,618,27000,21,92,0,0
Revere Bank,Laurel,MD,20707,6/30/16,NM,1230735,1132067,3560,1065517,2212,12213,195222,345,657,1917,5
Reynolds State Bank,Reynolds,IL,61279,6/30/16,NM,106106,80568,883,9841,109,147,1658,10,5,3756,69
Rhinebeck Bank,Rhinebeck,NY,12572,6/30/16,SB,706292,649411,1503,484559,188122,21469,82876,1186,327,603,6
Richland County Bank,Richland Center,WI,53581,6/30/16,NM,100618,82513,353,42791,4101,4429,8992,167,45,6459,125
Richland State Bank,Bruce,SD,57220,6/30/16,NM,45185,33183,319,16553,2315,2747,0,30,0,3627,35
Richton Bank and Trust Company,Richton,MS,39476,6/30/16,NM,59156,49861,139,24075,2043,1082,4233,43,26,2310,66
Ridgestone Bank,Brookfield,WI,53005,6/30/16,NM,444580,381571,9115,370016,47,1552,116423,33,954,0,0
Ridgewood Savings Bank,Ridgewood,NY,11385,6/30/16,SB,5309950,4620605,9058,3019579,2349,127,12503,6,45,0,0
Rio  Bank,Mcallen,TX,78502,6/30/16,NM,291211,265426,1515,182742,3715,13671,63889,431,251,7797,67
Rio Grande Savings and Loan Association,Monte Vista,CO,81144,6/30/16,SA,98971,87649,154,71038,2757,1140,3804,27,24,146,7
Ripley Federal Savings Bank,Ripley,OH,45167,6/30/16,SA,67138,60262,-31,52779,757,983,3799,26,19,8925,93
River  Community  Bank   National Association,Martinsville,VA,24112,6/30/16,N,112880,101500,590,97417,930,3929,32433,162,146,687,13
River Bank,Stoddard,WI,54658,6/30/16,NM,446258,388245,4067,382224,2201,5641,75850,213,232,17557,201
River Bank and Trust,Prattville,AL,36066,6/30/16,NM,741992,655528,3867,502802,20168,21348,117772,842,522,9004,99
River Cities Bank,Wisconsin Rapids,WI,54494,6/30/16,NM,230724,199206,1408,160544,410,1749,39461,62,154,3381,24
River City Bank,Sacramento,CA,95833,6/30/16,NM,1634076,1468476,6072,1103248,679,6028,56544,180,287,1764,14
River Falls State Bank,River Falls,WI,54022,6/30/16,NM,84477,71168,283,46981,1944,817,6492,37,20,1684,18
River Town Bank,Dardanelle,AR,72834,6/30/16,NM,140242,123176,162,87580,3103,4558,16191,169,84,6932,98
River Valley Bank,Wausau,WI,54401,6/30/16,NM,1100803,987115,8232,850416,13657,14946,158851,550,696,422,4
RiverBank,Pocahontas,AR,72455,6/30/16,NM,70343,63113,519,62843,854,2127,8926,130,53,9995,127
Riverbend Bank,Fort Worth,TX,76118,6/30/16,NM,54996,49501,281,33384,707,1460,14746,47,53,0,0
RiverHills Bank,Milford,OH,45150,6/30/16,NM,136865,123482,609,96037,395,4877,26357,134,112,1911,14
Riverland Bank,Jordan,MN,55352,6/30/16,NM,102647,88216,254,83814,550,510,12796,16,39,613,5
Riverside Bank,Sparkman,AR,71763,6/30/16,NM,61943,56506,750,55375,4666,1799,8032,76,50,351,8
Riverview Bank,Marysville,PA,17053,6/30/16,NM,527168,477355,1685,398811,4141,7904,71805,286,311,3646,46
Riverview Community Bank,Vancouver,WA,98660,6/30/16,SA,930843,801287,3295,630271,35394,3482,88855,138,296,114,1
Riverwind Bank,Augusta,AR,72006,6/30/16,NM,93792,84331,372,54683,2808,2951,15135,140,64,5698,74
RiverWood Bank,Bemidji,MN,56601,6/30/16,SA,333525,300108,918,265819,18055,4559,34810,210,154,22393,198
Roanoke Rapids Savings Bank  SSB,Roanoke Rapids,NC,27870,6/30/16,SB,50906,41972,7,35100,1442,231,1008,6,4,0,0
Roanoke Valley Savings Bank  SSB,Roanoke Rapids,NC,27870,6/30/16,SB,37337,27634,83,15547,179,79,0,3,0,0,0
Robert Lee State Bank,Robert Lee,TX,76945,6/30/16,NM,44358,38498,68,16203,2713,1961,2218,79,13,1681,71
Robertson Banking Company,Demopolis,AL,36732,6/30/16,NM,272791,242458,2099,213475,6167,7455,42861,314,196,12627,185
Rochelle State Bank,Rochelle,GA,31079,6/30/16,NM,30115,25500,113,10332,1297,1814,0,29,0,6673,77
Rochester State Bank,Rochester,IL,62563,6/30/16,NM,94336,82990,544,15974,2228,921,1929,50,14,2845,30
